symbol,timestamp,p
ICPUSDT,1679601600,0.5376776310904758
THETAUSDT,1679601600,0.6231787483491048
NEARUSDT,1679601600,0.5423785543055119
ADAUSDT,1679601600,0.5532825183866931
AVAXUSDT,1679601600,0.5771436344474027
XRPUSDT,1679601600,0.4003495294962276
AAVEUSDT,1679601600,0.5568777045969824
MANAUSDT,1679601600,0.5821294029480121
AXSUSDT,1679601600,0.5678127820263087
DOGEUSDT,1679601600,0.5938341969749888
LTCUSDT,1679601600,0.7224848375071771
DOTUSDT,1679601600,0.6060328346557179
BNBUSDT,1679601600,0.5290355135568513
BTCUSDT,1679601600,0.4022377530181671
ATOMUSDT,1679601600,0.458397700832582
SANDUSDT,1679601600,0.5600444176134156
ALGOUSDT,1679601600,0.5309494696005759
FILUSDT,1679601600,0.5465882835836368
UNIUSDT,1679601600,0.5664511479845401
SOLUSDT,1679601600,0.5325015607171752
LINKUSDT,1679601600,0.6753453779393656
ETHUSDT,1679601600,0.432486459206978
VETUSDT,1679601600,0.562740899427715
EGLDUSDT,1679601600,0.5389992539268535
BNBUSDT,1679616000,0.4570755440804335
DOGEUSDT,1679616000,0.5873239585802021
ALGOUSDT,1679616000,0.5305868359152738
AXSUSDT,1679616000,0.5658572304504486
ATOMUSDT,1679616000,0.5013426315036588
LINKUSDT,1679616000,0.603630919042508
LTCUSDT,1679616000,0.6921964081540686
AAVEUSDT,1679616000,0.5331278704538617
ICPUSDT,1679616000,0.5644586040626811
ADAUSDT,1679616000,0.4956142645536226
SOLUSDT,1679616000,0.5458720777226965
THETAUSDT,1679616000,0.5700287509786705
FILUSDT,1679616000,0.5852788766331328
XRPUSDT,1679616000,0.3806447939396448
EGLDUSDT,1679616000,0.5470010387932885
UNIUSDT,1679616000,0.5853409536386613
DOTUSDT,1679616000,0.6055207631424276
NEARUSDT,1679616000,0.5259785232407822
AVAXUSDT,1679616000,0.5912132821229223
VETUSDT,1679616000,0.5618771589243927
MANAUSDT,1679616000,0.552084168562149
SANDUSDT,1679616000,0.5849597981054794
BTCUSDT,1679616000,0.3655179502814376
ETHUSDT,1679616000,0.398483052956498
SOLUSDT,1679630400,0.4169996311068152
UNIUSDT,1679630400,0.4361617710977164
VETUSDT,1679630400,0.5299859798573218
LINKUSDT,1679630400,0.5049143652634631
FILUSDT,1679630400,0.4994085252397154
ALGOUSDT,1679630400,0.3986760349182956
EGLDUSDT,1679630400,0.4726292698618147
LTCUSDT,1679630400,0.6487772236947958
THETAUSDT,1679630400,0.47777327529282
DOTUSDT,1679630400,0.5183463104616963
BTCUSDT,1679630400,0.3783739206241864
AAVEUSDT,1679630400,0.3918292070158835
DOGEUSDT,1679630400,0.4757326879711907
SANDUSDT,1679630400,0.4480148537660455
ETHUSDT,1679630400,0.372903368634015
AXSUSDT,1679630400,0.4086646211602421
AVAXUSDT,1679630400,0.4624714108241928
XRPUSDT,1679630400,0.3498784804097383
ADAUSDT,1679630400,0.4272746570767554
ATOMUSDT,1679630400,0.3211837780029678
ICPUSDT,1679630400,0.4130963513482233
MANAUSDT,1679630400,0.4249665487280847
NEARUSDT,1679630400,0.3867186449676914
BNBUSDT,1679630400,0.3537705250405909
LINKUSDT,1679644800,0.4106289560132735
XRPUSDT,1679644800,0.3369319234148605
AVAXUSDT,1679644800,0.409459579065944
BNBUSDT,1679644800,0.3473340350970129
BTCUSDT,1679644800,0.3689640026264882
THETAUSDT,1679644800,0.4101535485844281
DOTUSDT,1679644800,0.4190535565616216
VETUSDT,1679644800,0.4239203538665219
DOGEUSDT,1679644800,0.4196760878122716
NEARUSDT,1679644800,0.4007650107016324
ICPUSDT,1679644800,0.4053797456273618
ETHUSDT,1679644800,0.3478675101656382
AAVEUSDT,1679644800,0.4152771722133636
UNIUSDT,1679644800,0.4184332932903425
AXSUSDT,1679644800,0.3875761785206529
LTCUSDT,1679644800,0.5954630284855607
ATOMUSDT,1679644800,0.3271176162059751
MANAUSDT,1679644800,0.3804797525010256
SANDUSDT,1679644800,0.4150359175382716
ADAUSDT,1679644800,0.3932115088274752
FILUSDT,1679644800,0.4751456729502981
EGLDUSDT,1679644800,0.4123957369258948
ALGOUSDT,1679644800,0.3886889462654074
SOLUSDT,1679644800,0.3842751394806732
BTCUSDT,1679659200,0.3845405256099435
SANDUSDT,1679659200,0.3822856724198119
MANAUSDT,1679659200,0.37003947325762
NEARUSDT,1679659200,0.3867968219948408
AVAXUSDT,1679659200,0.4078336112852033
VETUSDT,1679659200,0.3983875207407654
DOTUSDT,1679659200,0.4008144595491661
LTCUSDT,1679659200,0.5727389266834962
XRPUSDT,1679659200,0.320846749672434
SOLUSDT,1679659200,0.3881813194791879
LINKUSDT,1679659200,0.4057811039349642
EGLDUSDT,1679659200,0.3858503891087927
ALGOUSDT,1679659200,0.3633529044349646
FILUSDT,1679659200,0.4220280907146244
ICPUSDT,1679659200,0.3839691668814037
ADAUSDT,1679659200,0.3898664291478345
ATOMUSDT,1679659200,0.3185634520654299
BNBUSDT,1679659200,0.3473340350970129
AXSUSDT,1679659200,0.4083774763213483
ETHUSDT,1679659200,0.3392853073586678
DOGEUSDT,1679659200,0.4054834982342239
AAVEUSDT,1679659200,0.3789163594837402
UNIUSDT,1679659200,0.378121872962995
THETAUSDT,1679659200,0.3872565789590426
AAVEUSDT,1679673600,0.3865029627370505
ETHUSDT,1679673600,0.3617306849745199
ALGOUSDT,1679673600,0.3646961451314087
ATOMUSDT,1679673600,0.3283488225773125
FILUSDT,1679673600,0.4161273990433529
MANAUSDT,1679673600,0.3679774272000256
SOLUSDT,1679673600,0.42839948286287
NEARUSDT,1679673600,0.3812059402014383
ICPUSDT,1679673600,0.383574863455437
LTCUSDT,1679673600,0.5723598812727637
UNIUSDT,1679673600,0.392364178403123
ADAUSDT,1679673600,0.3968849398893314
SANDUSDT,1679673600,0.3754177847825439
AXSUSDT,1679673600,0.3888570549068239
AVAXUSDT,1679673600,0.4057311859875371
BTCUSDT,1679673600,0.3683226130469447
XRPUSDT,1679673600,0.3194197199754637
EGLDUSDT,1679673600,0.3651403429869874
DOTUSDT,1679673600,0.4030347943989669
THETAUSDT,1679673600,0.4066985867501213
VETUSDT,1679673600,0.4205882901934226
DOGEUSDT,1679673600,0.4334491257112964
BNBUSDT,1679673600,0.350461438741819
LINKUSDT,1679673600,0.4032483192697854
DOTUSDT,1679688000,0.4070597812312406
AXSUSDT,1679688000,0.3906450944559327
EGLDUSDT,1679688000,0.3605719162562251
NEARUSDT,1679688000,0.3620572138001999
ETHUSDT,1679688000,0.3475464869978456
MANAUSDT,1679688000,0.3679774272000256
DOGEUSDT,1679688000,0.3850855885535283
UNIUSDT,1679688000,0.3870992389307376
BNBUSDT,1679688000,0.3491841928728119
THETAUSDT,1679688000,0.4048549288315493
ALGOUSDT,1679688000,0.3633938224003275
XRPUSDT,1679688000,0.3075679801336818
BTCUSDT,1679688000,0.358037907395528
AVAXUSDT,1679688000,0.3485632436040231
VETUSDT,1679688000,0.3844230143252819
FILUSDT,1679688000,0.3825929266911581
SOLUSDT,1679688000,0.377547070065695
SANDUSDT,1679688000,0.3639930765777653
ADAUSDT,1679688000,0.3898384876846996
ATOMUSDT,1679688000,0.3203295475149871
LTCUSDT,1679688000,0.5697745192372017
AAVEUSDT,1679688000,0.3824098021229236
ICPUSDT,1679688000,0.3749213717919569
LINKUSDT,1679688000,0.3721431151904042
ICPUSDT,1679702400,0.3681725647125319
ATOMUSDT,1679702400,0.3093029538432212
XRPUSDT,1679702400,0.3274732675217591
AVAXUSDT,1679702400,0.4212394813605324
NEARUSDT,1679702400,0.3686845887423307
SANDUSDT,1679702400,0.398942043869718
MANAUSDT,1679702400,0.3896546157505965
SOLUSDT,1679702400,0.3692957574863525
BNBUSDT,1679702400,0.3575665250048765
UNIUSDT,1679702400,0.3751019616464257
LTCUSDT,1679702400,0.5507425873212028
DOGEUSDT,1679702400,0.4074190829893171
ALGOUSDT,1679702400,0.3718043322165552
VETUSDT,1679702400,0.3814522956996712
FILUSDT,1679702400,0.3724239902857923
BTCUSDT,1679702400,0.3455225359167938
ADAUSDT,1679702400,0.3805949128275288
EGLDUSDT,1679702400,0.3572475044194347
AXSUSDT,1679702400,0.4289507048941301
DOTUSDT,1679702400,0.4126375938876602
AAVEUSDT,1679702400,0.3639213878706354
ETHUSDT,1679702400,0.3482507550770699
LINKUSDT,1679702400,0.3178513760545583
THETAUSDT,1679702400,0.404561451281043
MANAUSDT,1679716800,0.3856911182578973
AXSUSDT,1679716800,0.3858343639093203
UNIUSDT,1679716800,0.383036392591576
AVAXUSDT,1679716800,0.373853502122229
BNBUSDT,1679716800,0.3550436475065435
VETUSDT,1679716800,0.3912770067643295
EGLDUSDT,1679716800,0.3662531370932247
ICPUSDT,1679716800,0.3626726083087488
ATOMUSDT,1679716800,0.3081707031812483
LINKUSDT,1679716800,0.3434456491393258
DOTUSDT,1679716800,0.4105942968264948
FILUSDT,1679716800,0.3583094374466672
THETAUSDT,1679716800,0.4033590129489722
ALGOUSDT,1679716800,0.3642309031933202
ADAUSDT,1679716800,0.3820662041258185
BTCUSDT,1679716800,0.3449022137988192
ETHUSDT,1679716800,0.3458725498913854
SOLUSDT,1679716800,0.3673328583587419
XRPUSDT,1679716800,0.360854785017994
AAVEUSDT,1679716800,0.3827723000830816
LTCUSDT,1679716800,0.5517574358725147
DOGEUSDT,1679716800,0.395360282099268
SANDUSDT,1679716800,0.4097283384800091
NEARUSDT,1679716800,0.3688632883303674
AXSUSDT,1679731200,0.3924670353741468
ALGOUSDT,1679731200,0.3660151716569411
LINKUSDT,1679731200,0.3540712823732594
NEARUSDT,1679731200,0.3724132916489691
LTCUSDT,1679731200,0.5590227968446759
ETHUSDT,1679731200,0.3447127018401422
MANAUSDT,1679731200,0.3927759504204485
BNBUSDT,1679731200,0.3583894426188216
UNIUSDT,1679731200,0.3838503248513969
ICPUSDT,1679731200,0.3626726083087488
XRPUSDT,1679731200,0.3396950485896861
ATOMUSDT,1679731200,0.3200013411896781
AAVEUSDT,1679731200,0.381388594009487
SANDUSDT,1679731200,0.3875438963032033
DOGEUSDT,1679731200,0.3915309441923121
VETUSDT,1679731200,0.3844569348686183
EGLDUSDT,1679731200,0.3645862112599621
SOLUSDT,1679731200,0.3695220166247042
AVAXUSDT,1679731200,0.3929859133295461
THETAUSDT,1679731200,0.4044867292683189
FILUSDT,1679731200,0.3681954370052158
ADAUSDT,1679731200,0.3926624823541699
DOTUSDT,1679731200,0.4105942968264948
BTCUSDT,1679731200,0.3432798261609073
ADAUSDT,1679745600,0.3981097097897867
BNBUSDT,1679745600,0.3859875805275293
ETHUSDT,1679745600,0.3165591585351064
BTCUSDT,1679745600,0.3228166694766247
MANAUSDT,1679745600,0.396466491550773
ALGOUSDT,1679745600,0.3858092110458203
LINKUSDT,1679745600,0.3579627626376819
XRPUSDT,1679745600,0.4056394441327067
DOTUSDT,1679745600,0.4105942968264948
AVAXUSDT,1679745600,0.3933624282004186
SANDUSDT,1679745600,0.397827192126769
SOLUSDT,1679745600,0.3698897497136456
LTCUSDT,1679745600,0.528959895569244
FILUSDT,1679745600,0.3728773543840157
DOGEUSDT,1679745600,0.4093915822989172
NEARUSDT,1679745600,0.3724132916489691
AAVEUSDT,1679745600,0.3877163433340369
THETAUSDT,1679745600,0.408053850420273
AXSUSDT,1679745600,0.3992447026106088
EGLDUSDT,1679745600,0.3715178220785878
ICPUSDT,1679745600,0.3697299621299523
VETUSDT,1679745600,0.3983979026137763
ATOMUSDT,1679745600,0.3370951261515286
UNIUSDT,1679745600,0.3838503248513969
XRPUSDT,1679760000,0.358208610713718
ADAUSDT,1679760000,0.3644053871066433
AAVEUSDT,1679760000,0.3859675645316959
LTCUSDT,1679760000,0.4643905904689645
BTCUSDT,1679760000,0.3195031058743539
FILUSDT,1679760000,0.3927595305978008
ALGOUSDT,1679760000,0.4083320290808818
THETAUSDT,1679760000,0.4211147138481663
DOTUSDT,1679760000,0.4232441360198442
NEARUSDT,1679760000,0.3717484944626339
EGLDUSDT,1679760000,0.3715178220785878
LINKUSDT,1679760000,0.3350191537903753
AXSUSDT,1679760000,0.4123560058617602
ETHUSDT,1679760000,0.3176957825568539
UNIUSDT,1679760000,0.400405710015891
MANAUSDT,1679760000,0.3901882332446834
BNBUSDT,1679760000,0.3676098537722773
ICPUSDT,1679760000,0.3789576981217471
SANDUSDT,1679760000,0.3942622450207613
AVAXUSDT,1679760000,0.3957758796080405
SOLUSDT,1679760000,0.370515623661074
ATOMUSDT,1679760000,0.3364358399072688
VETUSDT,1679760000,0.3851969988234893
DOGEUSDT,1679760000,0.4095918676938683
ADAUSDT,1679774400,0.3852354894407436
UNIUSDT,1679774400,0.3858476578460723
AVAXUSDT,1679774400,0.4149783030355255
SANDUSDT,1679774400,0.3801708043502663
LTCUSDT,1679774400,0.5032175110502866
VETUSDT,1679774400,0.3942916745690118
ETHUSDT,1679774400,0.3466209503973136
THETAUSDT,1679774400,0.4089551449938898
ATOMUSDT,1679774400,0.3380676201924864
XRPUSDT,1679774400,0.3514640277167845
BNBUSDT,1679774400,0.4185027726693959
BTCUSDT,1679774400,0.3217891914343348
FILUSDT,1679774400,0.3653911260214111
AXSUSDT,1679774400,0.3986366429517461
SOLUSDT,1679774400,0.3738058665154142
ICPUSDT,1679774400,0.3646249568816641
LINKUSDT,1679774400,0.3599040747540979
DOTUSDT,1679774400,0.4119944387888412
MANAUSDT,1679774400,0.3943605347064422
DOGEUSDT,1679774400,0.3931974908190224
NEARUSDT,1679774400,0.3767515482273776
EGLDUSDT,1679774400,0.379152052347225
AAVEUSDT,1679774400,0.3751902638075571
ALGOUSDT,1679774400,0.3755370130184329
EGLDUSDT,1679788800,0.4361563976367358
VETUSDT,1679788800,0.4190067209692766
THETAUSDT,1679788800,0.4226639499127328
MANAUSDT,1679788800,0.4060766922227889
DOGEUSDT,1679788800,0.413651024268142
BNBUSDT,1679788800,0.4221288403237233
SANDUSDT,1679788800,0.3875391118832952
ATOMUSDT,1679788800,0.3285435475009769
AXSUSDT,1679788800,0.3948356398768783
ICPUSDT,1679788800,0.3817554445212693
UNIUSDT,1679788800,0.3974103417087201
AVAXUSDT,1679788800,0.4567407362328495
AAVEUSDT,1679788800,0.3848520354494648
XRPUSDT,1679788800,0.3438222690774618
BTCUSDT,1679788800,0.3214205016697645
FILUSDT,1679788800,0.3768345795415182
ALGOUSDT,1679788800,0.3979591124052369
NEARUSDT,1679788800,0.3911105538035846
ADAUSDT,1679788800,0.4000095005636556
DOTUSDT,1679788800,0.4275283852502838
SOLUSDT,1679788800,0.3900279534061906
LINKUSDT,1679788800,0.3594644707754205
ETHUSDT,1679788800,0.3549254917069642
LTCUSDT,1679788800,0.536030793957952
AXSUSDT,1679803200,0.6677001955379717
DOTUSDT,1679803200,0.67777295050588
BTCUSDT,1679803200,0.4131435541678152
VETUSDT,1679803200,0.6864309993066502
LINKUSDT,1679803200,0.5544186897353541
THETAUSDT,1679803200,0.6705577652240913
EGLDUSDT,1679803200,0.7026758906295137
ATOMUSDT,1679803200,0.5601240872543997
FILUSDT,1679803200,0.6134134957475873
ALGOUSDT,1679803200,0.6751125119369416
BNBUSDT,1679803200,0.6119623202245192
SOLUSDT,1679803200,0.6340576322476497
MANAUSDT,1679803200,0.6665647000379459
AAVEUSDT,1679803200,0.6375805308873943
DOGEUSDT,1679803200,0.6739458388887452
LTCUSDT,1679803200,0.7175165875962499
NEARUSDT,1679803200,0.647651953254553
ETHUSDT,1679803200,0.4188075420618425
ADAUSDT,1679803200,0.5651561831441654
SANDUSDT,1679803200,0.6311417212568395
ICPUSDT,1679803200,0.6460908025868626
XRPUSDT,1679803200,0.4097432454042325
AVAXUSDT,1679803200,0.6910078374097891
UNIUSDT,1679803200,0.6643332125039788
VETUSDT,1679817600,0.7038888188732474
BTCUSDT,1679817600,0.5007971871136166
SANDUSDT,1679817600,0.646744933838318
DOGEUSDT,1679817600,0.6750444737320875
FILUSDT,1679817600,0.6226638058572078
SOLUSDT,1679817600,0.639381286930332
ADAUSDT,1679817600,0.5689858032742328
DOTUSDT,1679817600,0.6785463472180817
XRPUSDT,1679817600,0.4148153733594015
AVAXUSDT,1679817600,0.6928976122038505
ATOMUSDT,1679817600,0.5684071200973949
ALGOUSDT,1679817600,0.6751125119369416
AAVEUSDT,1679817600,0.6387652244696761
BNBUSDT,1679817600,0.571832858851021
NEARUSDT,1679817600,0.6529581066459321
LTCUSDT,1679817600,0.7200577331148293
ICPUSDT,1679817600,0.6546206338597317
ETHUSDT,1679817600,0.5034796074343868
UNIUSDT,1679817600,0.6633952068443949
MANAUSDT,1679817600,0.7033118234794064
AXSUSDT,1679817600,0.6983994784916021
EGLDUSDT,1679817600,0.7063652284960611
THETAUSDT,1679817600,0.6862424605159051
LINKUSDT,1679817600,0.5544186897353541
SOLUSDT,1679832000,0.6495631155600275
FILUSDT,1679832000,0.6273889402311844
BTCUSDT,1679832000,0.504435900114991
MANAUSDT,1679832000,0.7069115057321135
SANDUSDT,1679832000,0.6519890861970132
LINKUSDT,1679832000,0.4838459752366388
BNBUSDT,1679832000,0.5694069570342166
LTCUSDT,1679832000,0.6791557965549668
ADAUSDT,1679832000,0.5689858032742328
XRPUSDT,1679832000,0.3997208662178381
NEARUSDT,1679832000,0.6569633886224152
ALGOUSDT,1679832000,0.6778004404923204
DOTUSDT,1679832000,0.6823999538296217
DOGEUSDT,1679832000,0.6803067020519187
ICPUSDT,1679832000,0.6561986680158776
EGLDUSDT,1679832000,0.7080597388126914
AXSUSDT,1679832000,0.7027470009069127
ATOMUSDT,1679832000,0.5697407745737109
THETAUSDT,1679832000,0.6769530424651917
AAVEUSDT,1679832000,0.6489064387358359
VETUSDT,1679832000,0.7063675694110749
ETHUSDT,1679832000,0.429078129008599
UNIUSDT,1679832000,0.6698610712379767
AVAXUSDT,1679832000,0.6984619764014941
SOLUSDT,1679846400,0.6515715989497354
LINKUSDT,1679846400,0.5544186897353541
FILUSDT,1679846400,0.6258550511020659
LTCUSDT,1679846400,0.6877830324291676
THETAUSDT,1679846400,0.6750724249536365
ETHUSDT,1679846400,0.4975289417224557
BNBUSDT,1679846400,0.5689259595752336
ICPUSDT,1679846400,0.6676009577036192
ADAUSDT,1679846400,0.5689858032742328
ATOMUSDT,1679846400,0.5679148902282601
XRPUSDT,1679846400,0.3878028780723025
MANAUSDT,1679846400,0.6951857703721704
DOTUSDT,1679846400,0.6787583259925254
SANDUSDT,1679846400,0.6516976152750756
DOGEUSDT,1679846400,0.6773359737388684
NEARUSDT,1679846400,0.6691158171879331
AVAXUSDT,1679846400,0.6933488637255405
BTCUSDT,1679846400,0.500709580616102
ALGOUSDT,1679846400,0.6741300436484388
EGLDUSDT,1679846400,0.7045838085958179
UNIUSDT,1679846400,0.6655469522114729
AXSUSDT,1679846400,0.6956868022576631
AAVEUSDT,1679846400,0.6374707384494134
VETUSDT,1679846400,0.701742131170853
LTCUSDT,1679860800,0.7275260465330406
ETHUSDT,1679860800,0.49892382137866
UNIUSDT,1679860800,0.6698261508757936
DOGEUSDT,1679860800,0.6773359737388684
BNBUSDT,1679860800,0.5760433341363217
BTCUSDT,1679860800,0.5017537672664526
ALGOUSDT,1679860800,0.6800051737274133
AXSUSDT,1679860800,0.6969137433811838
ICPUSDT,1679860800,0.6712081330952447
EGLDUSDT,1679860800,0.7053799548249697
AAVEUSDT,1679860800,0.6383549184944036
MANAUSDT,1679860800,0.7023770370122496
NEARUSDT,1679860800,0.6699627756551562
LINKUSDT,1679860800,0.5616327367802622
AVAXUSDT,1679860800,0.7196244514023407
FILUSDT,1679860800,0.6331474428584615
SANDUSDT,1679860800,0.6947610940736768
DOTUSDT,1679860800,0.6783064602930408
XRPUSDT,1679860800,0.389106109681134
ATOMUSDT,1679860800,0.5759307902714503
ADAUSDT,1679860800,0.5689858032742328
VETUSDT,1679860800,0.7035334767246447
SOLUSDT,1679860800,0.6689744098021642
