symbol,side,R,n,p_target,p_stop,p_timeout,mean_timeout_r,ev_real,ev_binary_assumption
ATOMUSDT,LONG,1.5,14005,0.34252052838272046,0.6312745448054267,0.02620492681185291,0.2526657389272041,-0.11087266503489582,-0.14369867904319888
ATOMUSDT,LONG,2.0,14005,0.2608354159228847,0.6801856479828633,0.05897893609425205,0.49710677920018426,-0.12919598717462674,-0.21749375223134593
ATOMUSDT,LONG,3.0,14005,0.15665833630846127,0.7194573366654766,0.12388432702606213,0.8710983513760111,-0.1415668947063635,-0.37336665476615494
ATOMUSDT,LONG,5.0,14005,0.060549803641556585,0.735308818279186,0.20414137807925742,1.4772895452654435,-0.13098387647883591,-0.6367011781506604
ATOMUSDT,LONG,8.0,14005,0.016137093895037487,0.7367368796858265,0.24712602641913603,1.9524589372720669,-0.1251367096109516,-0.8547661549446626
ATOMUSDT,SHORT,1.0,14005,0.5303106033559443,0.46162084969653694,0.008068546947518743,-0.003611374414797397,0.06866061511539649,0.06062120671188853
ATOMUSDT,SHORT,1.5,14005,0.39757229560871116,0.5740092823991432,0.028418421992145664,0.23456909054123645,0.02901524441523828,-0.006069260978222135
ATOMUSDT,SHORT,2.0,14005,0.3038914673330953,0.6274187790074973,0.06868975365940735,0.44886856375385126,0.01119682672839735,-0.08832559800071416
ATOMUSDT,SHORT,3.0,14005,0.18336308461263834,0.6668332738307747,0.14980364155658693,0.850122711008761,0.010607457886210692,-0.26654766154944665
ATOMUSDT,SHORT,5.0,14005,0.06276329882184933,0.6806854694751875,0.25655123170296323,1.487236231624509,0.014683311690600508,-0.6234202070689039
ATOMUSDT,SHORT,8.0,14005,0.013209568011424491,0.6816137093895037,0.30517672259907175,1.9052004749323173,0.005485671535931645,-0.8811138878971796
AVAXUSDT,LONG,1.0,11142,0.4676000718003949,0.5271046490755699,0.005295279124035182,0.016209761026257614,-0.05941874206600708,-0.0647998563992101
AVAXUSDT,LONG,1.5,11142,0.3403338718362951,0.6390235146293305,0.020642613534374438,0.20394524915138576,-0.12431274391448406,-0.14916532040926223
AVAXUSDT,LONG,2.0,11142,0.26862322742775085,0.6867707772392748,0.04460599533297433,0.41989869434307264,-0.130794323183584,-0.19413031771674738
AVAXUSDT,LONG,3.0,11142,0.16639741518578352,0.7260814934482139,0.10752109136600252,0.8462141702548511,-0.13590337677568556,-0.3344103392568659
AVAXUSDT,LONG,5.0,11142,0.0647998563992102,0.7415185783521809,0.19368156524860886,1.5093374611497288,-0.12518845439228912,-0.6112008616047389
AVAXUSDT,LONG,8.0,11142,0.01795009872554299,0.7432238377311076,0.23882606354334948,2.0633208936064684,-0.10684824107998453,-0.8384491114701131
AVAXUSDT,SHORT,1.0,11142,0.5248608867348771,0.46984383414108777,0.005295279124035182,-0.016209761026257614,0.05493121738462133,0.04972177346975415
AVAXUSDT,SHORT,1.5,11142,0.40271046490755696,0.5721593968766828,0.025130138215760187,0.25466462313230515,0.03830605766263197,0.006776162268892438
AVAXUSDT,SHORT,2.0,11142,0.3170884939867169,0.6226889247890863,0.060222581224196735,0.4889158333373383,0.040931836669301204,-0.048734518039849295
AVAXUSDT,SHORT,3.0,11142,0.18587327230299766,0.6634356488960689,0.1506910788009334,0.957147699732421,0.03841778745743445,-0.25650691078800936
AVAXUSDT,SHORT,5.0,11142,0.07269789983844911,0.6744749596122779,0.252827140549273,1.555986394026303,0.08241013031521231,-0.5638126009693054
AVAXUSDT,SHORT,8.0,11142,0.019296356129958715,0.677885478370131,0.30281816549991025,1.9826977827414236,0.0768822759800362,-0.8263327948303716
AXSUSDT,LONG,1.0,10883,0.4543783883120463,0.5348708995681338,0.010750712119819903,-0.0526167119925654,-0.08105817837941102,-0.09124322337590746
AXSUSDT,LONG,1.5,10883,0.33189377928879904,0.6362216300652394,0.031884590645961594,0.17218010156738187,-0.13289106907618475,-0.1702655517780024
AXSUSDT,LONG,2.0,10883,0.24892033446659928,0.6878618028117247,0.06321786272167601,0.41020593410513007,-0.16408879144865116,-0.2532389966002021
AXSUSDT,LONG,3.0,10883,0.15014242396398053,0.7269135348708996,0.12294404116511991,0.7953021345674088,-0.17870860460799476,-0.3994303041440778
AXSUSDT,LONG,5.0,10883,0.06092070201231278,0.7429936598364422,0.19608563815124505,1.3225517672179534,-0.17905674251188897,-0.6344757879261232
AXSUSDT,LONG,8.0,10883,0.028760452081227603,0.743820637691813,0.22741891022695948,1.6868661101107592,-0.13011176858181295,-0.7411559312689516
AXSUSDT,SHORT,1.0,10883,0.5331250574290177,0.45612423045116235,0.010750712119819903,0.0526167119925654,0.07756649410117891,0.06625011485803545
AXSUSDT,SHORT,1.5,10883,0.39915464485895435,0.5649177616466048,0.03592759349444087,0.2498493843669853,0.04279069275820006,-0.002113387852614168
AXSUSDT,SHORT,2.0,10883,0.30588992005880733,0.61756868510521,0.07654139483598273,0.4782358028664537,0.030815990424309096,-0.08233023982357801
AXSUSDT,SHORT,3.0,10883,0.18349719746393459,0.6542313700266471,0.16227143250941836,0.8728831728777882,0.03790422524140162,-0.26601121014426166
AXSUSDT,SHORT,5.0,10883,0.07157952770375815,0.6662684921437104,0.2621519801525315,1.4033828697748665,0.0595287445987039,-0.570522833777451
AXSUSDT,SHORT,8.0,10883,0.020215014242396398,0.666727924285583,0.31305706147202056,1.8885418335141184,0.0862135465205,-0.8180648718184325
BNBUSDT,LONG,1.0,13988,0.4939233628824707,0.4964255075779239,0.009651129539605376,0.008614330269641575,-0.002419006678123992,-0.012153274235058686
BNBUSDT,LONG,1.5,13988,0.36667143265656277,0.5995138690305977,0.03381469831283958,0.25803312331865425,-0.04078140782601348,-0.08332141835859308
BNBUSDT,LONG,2.0,13988,0.28381469831283956,0.6464826994566771,0.06970260223048327,0.48912993527095894,-0.044759673513784314,-0.1485559050614813
BNBUSDT,LONG,3.0,13988,0.1777952530740635,0.6858021160995139,0.13640263082642265,0.9239185501576616,-0.026391435966484255,-0.28881898770374603
BNBUSDT,LONG,5.0,13988,0.0724907063197026,0.7006720045753503,0.2268372891049471,1.5187133796374748,0.00628235298753985,-0.5650557620817844
BNBUSDT,LONG,8.0,13988,0.022090363168430084,0.7032456391192451,0.27466399771232486,1.9953327656532787,0.021523340408914512,-0.8011867314841292
BNBUSDT,SHORT,1.0,13988,0.4939233628824707,0.4964255075779239,0.009651129539605376,-0.008614330269641575,-0.002585282712782502,-0.012153274235058686
BNBUSDT,SHORT,1.5,13988,0.365742064626823,0.6010151558478696,0.03324277952530741,0.17354480693314628,-0.046632947152994486,-0.08564483843294246
BNBUSDT,SHORT,2.0,13988,0.27966828710323133,0.6540606233914784,0.06627108950529025,0.3729339312434525,-0.07000931124802112,-0.16099513869030602
